student_id,age,gender,socioeconomic_status,region,total_logins,weekly_login_count,avg_session_duration,resource_click_count,forum_posts,quiz_attempts_count,video_watch_completion_rate,daily_internet_usage_mins,edu_sites_visit_count,nonedu_sites_visit_count,peak_usage_time,tab_switch_count,total_classes,classes_attended,assignment_score_avg,quiz_score_avg,midterm_exam_score,final_exam_score,attendance_percentage,overall_performance_score,performance_label
S1809,23,Male,Medium,West,59,5,51.66171869741531,14.0,4,1,0.3,165.0,35,9,Evening,11,60,55,92.0,93.7,97.5,95.9,91.67,95.16,High
S0442,24,Female,Medium,East,8,6,61.56208252057296,47.0,2,1,0.71,277.0,21,10,Evening,2,60,38,57.2,44.9,47.9,37.0,63.33,45.89,Low
S1521,21,Female,Medium,East,47,4,66.1441194069029,22.0,3,4,0.83,360.0,19,17,Afternoon,14,60,59,85.7,81.3,95.4,95.5,98.33,90.67,High
S1137,24,Male,High,South,25,9,36.18858691122237,87.0,3,3,0.68,194.0,19,11,Afternoon,10,60,48,68.8,69.6,68.9,74.7,80.0,70.76,Medium
S1716,18,Female,Medium,West,47,4,36.985577061699246,34.0,4,2,0.85,228.0,9,10,Evening,14,60,56,97.5,92.8,97.3,86.1,93.33,93.08,High
S1257,20,Male,Medium,East,28,1,31.81590549441951,18.0,4,2,0.5,152.0,17,16,Afternoon,9,60,53,67.8,71.7,66.1,73.6,88.33,69.81,Medium
S1864,23,Male,Medium,South,54,4,56.4253333048923,46.0,3,2,0.46,190.0,22,14,Morning,13,60,55,88.2,94.0,85.7,86.4,91.67,88.07,High
S1632,17,Female,Medium,East,55,9,45.73525077584275,91.0,5,1,0.45,197.0,17,14,Evening,14,60,57,92.8,93.1,93.0,97.0,95.0,94.18,High
S1696,21,Female,Medium,North,52,2,37.192392651841104,93.0,1,3,0.63,60.0,25,10,Evening,1,60,59,90.4,98.0,95.3,97.2,98.33,95.43,High
S1398,23,Female,Medium,North,33,6,13.007353547878218,33.0,2,3,0.31,95.0,18,15,Night,9,60,48,72.6,71.6,75.0,79.9,80.0,75.31,Medium
S0664,22,Male,Medium,West,24,8,45.47493468251643,87.0,2,2,0.64,108.0,31,4,Evening,9,60,43,51.3,31.5,52.5,44.2,71.67,45.57,Low
S1836,24,Female,Medium,West,46,6,48.33449555869044,50.0,3,3,0.83,76.0,18,8,Evening,14,60,56,97.4,86.1,94.2,92.2,93.33,92.62,High
S1258,18,Female,Medium,North,30,1,53.65634184819673,26.0,0,1,0.95,163.0,22,10,Morning,7,60,51,69.2,63.5,66.1,70.0,85.0,67.37,Medium
S1774,23,Female,High,East,168,5,45.525741563827765,11.0,3,4,0.46,211.0,20,17,Night,5,60,56,97.9,80.6,95.5,99.7,93.33,94.26,High
S1701,18,Female,Medium,West,48,3,37.46964146548615,33.0,2,3,0.53,78.0,22,9,Evening,7,60,57,88.2,92.0,89.1,96.0,95.0,91.57,High
S0318,17,Male,High,North,24,5,50.92567273847331,98.0,1,4,0.74,221.0,24,9,Evening,5,60,35,54.9,56.4,40.9,45.0,58.33,48.03,Low
S0649,24,Female,High,North,14,1,28.389165844328275,17.0,2,2,0.94,170.0,23,8,Afternoon,10,60,40,58.3,56.7,54.4,40.2,66.67,51.38,Low
S1435,23,Female,Medium,North,58,6,45.96870507052534,38.0,4,3,0.95,143.0,23,3,Night,4,60,59,99.4,99.4,96.8,88.7,98.33,95.41,High
S1480,17,Male,Low,North,55,1,24.993300096547493,84.0,7,2,0.92,276.0,9,15,Evening,3,60,55,89.8,88.7,99.2,94.6,91.67,93.84,High
S0710,24,Female,Medium,North,9,2,35.357999285767555,39.0,3,4,0.59,253.0,24,12,Night,11,60,38,47.5,33.0,43.8,44.7,63.33,42.65,Low
S1383,22,Male,Low,South,33,9,44.39060488214003,37.0,4,3,0.9,171.0,19,10,Morning,11,60,51,78.5,64.8,66.1,77.5,85.0,71.74,Medium
S1283,18,Male,Low,North,33,3,49.86710530325499,12.0,0,1,0.67,231.0,26,12,Night,3,60,50,78.1,64.6,66.0,65.1,83.33,67.87,Medium
S0973,22,Male,Low,East,36,3,55.394413922305915,80.0,2,3,0.72,206.0,15,15,Morning,12,60,53,76.7,66.7,79.8,71.7,88.33,74.13,Medium
S0628,22,Male,High,East,24,2,55.05924511796417,21.0,4,4,0.9,173.0,22,11,Night,7,60,32,54.5,31.4,38.6,37.9,53.33,40.13,Low
S0633,21,Female,Medium,West,14,1,44.80126364631688,88.0,2,3,0.77,66.0,17,7,Morning,7,60,32,46.1,32.7,35.5,59.3,53.33,44.2,Low
S1307,24,Female,Medium,North,36,8,25.859941719865127,89.0,2,4,0.5,195.0,22,10,Morning,12,60,53,76.8,63.9,76.7,65.8,88.33,70.89,Medium
S1401,21,Male,High,East,51,7,25.04618850250897,98.0,4,3,0.68,325.0,25,13,Morning,5,60,56,87.7,99.1,87.3,93.3,93.33,91.54,High
S1409,20,Female,Low,East,48,7,55.14710046987025,49.0,4,1,0.93,236.0,11,8,Night,13,60,57,98.2,97.2,96.0,98.0,95.0,97.28,High
S1249,23,Female,Medium,West,39,7,62.9468894716255,27.0,4,4,0.67,129.0,20,8,Morning,14,60,45,77.3,73.6,70.9,72.5,75.0,73.2,Medium
S1953,22,Male,Medium,West,56,9,50.73283862845763,35.0,2,2,0.61,194.0,29,11,Evening,10,60,57,89.0,97.7,94.0,96.9,95.0,94.61,High
S1255,21,Male,Medium,North,25,5,45.546394416450376,65.0,3,1,0.31,181.0,21,12,Night,12,60,45,73.5,61.9,71.8,68.4,75.0,69.14,High
S1497,24,Male,Low,East,53,5,58.915436504129005,13.0,4,4,0.39,191.0,13,10,Morning,3,60,58,89.8,81.1,92.9,91.0,96.67,89.35,High
S1372,21,Male,Medium,East,25,8,31.006269538544988,47.0,2,1,0.6,245.0,21,6,Night,11,60,53,73.2,66.4,65.5,73.8,88.33,69.71,Medium
S1530,23,Male,High,South,54,7,43.628548416424366,44.0,1,2,0.78,120.0,22,12,Morning,3,60,56,90.7,94.6,87.3,85.1,93.33,88.78,High
S1664,18,Female,Low,North,55,8,42.70485262939334,52.0,4,3,0.8,143.0,28,13,Afternoon,9,60,55,86.4,89.8,85.5,85.9,91.67,86.66,High
S1355,20,Female,High,West,39,9,41.11430753247729,10.0,3,3,0.96,200.0,23,9,Afternoon,5,60,48,68.2,68.7,79.8,66.4,80.0,71.24,Medium
S1926,22,Female,Low,North,58,7,45.61373677679449,73.0,1,2,0.35,258.0,21,14,Night,8,60,58,95.7,82.1,96.2,88.6,96.67,91.0,High
S1901,18,Female,Medium,East,219,5,44.936647761423416,62.0,2,4,0.75,144.0,15,6,Morning,3,60,59,91.7,97.2,91.3,98.2,98.33,94.63,High
S1644,20,Male,Low,West,58,9,47.22749241788743,37.0,1,4,0.85,99.0,23,9,Evening,6,60,58,98.2,90.1,91.1,93.4,96.67,93.01,High
S1849,24,Male,Medium,North,58,5,51.11295223212631,72.0,3,2,0.49,233.0,24,14,Afternoon,7,60,58,91.0,81.3,85.1,88.8,96.67,86.63,High
S0796,23,Female,Medium,West,22,2,50.533889830744265,89.0,2,4,0.68,320.0,21,15,Evening,6,60,39,53.9,36.1,48.9,57.2,65.0,49.83,Low
S0646,21,Male,Low,South,13,9,46.99423985986767,84.0,4,1,0.65,184.0,19,9,Night,13,60,32,49.8,55.1,38.2,48.9,53.33,47.11,Low
S1013,22,Female,Medium,North,39,4,44.88232162176366,33.0,1,2,0.55,186.0,15,8,Night,14,60,49,66.8,67.7,73.0,67.6,81.67,69.08,Medium
S1840,19,Female,Medium,East,51,6,50.59564602889939,68.0,6,2,0.3,159.0,22,11,Night,13,60,57,95.3,99.0,86.8,97.4,95.0,94.12,High
S0557,24,Female,High,East,13,5,45.25210867540082,99.0,1,2,0.93,160.0,17,12,Afternoon,8,60,30,57.4,40.9,43.3,40.1,50.0,44.68,Low
S0682,21,Male,Low,West,22,4,47.23270835920261,78.0,3,3,0.67,267.0,16,14,Afternoon,1,60,39,52.6,47.5,49.5,48.3,65.0,49.36,Low
S0578,22,Male,Medium,East,13,7,49.93560204334292,18.0,3,3,0.75,172.0,9,10,Afternoon,7,60,38,53.1,50.0,55.7,58.7,63.33,54.94,Medium
S1110,24,Male,High,East,30,9,41.732554100589084,10.0,1,2,0.32,221.0,30,12,Night,13,60,46,65.4,65.4,69.2,71.1,76.67,68.25,Medium
S1267,23,Male,Medium,East,41,8,60.61022930447959,45.0,4,1,0.36,192.0,15,4,Evening,5,60,51,78.5,66.3,73.3,71.4,85.0,72.37,Medium
S1723,24,Male,Low,East,45,6,42.86540439186565,18.0,3,1,0.95,131.0,19,14,Morning,5,60,59,99.8,81.5,92.8,98.6,98.33,93.68,High
S1184,23,Male,Medium,South,31,4,63.2096722526623,37.0,3,4,0.53,159.0,24,13,Night,3,60,46,74.0,69.9,65.7,76.5,76.67,71.44,Medium
S0525,18,Male,High,East,10,9,52.978437798957664,90.0,0,2,0.9,179.0,23,11,Evening,5,60,43,42.9,39.7,58.5,56.2,71.67,50.93,Low
S1060,23,Female,Low,South,37,9,33.86155622598983,72.0,10,2,0.36,182.0,21,8,Evening,2,60,50,79.3,66.8,75.8,76.5,83.33,74.91,Medium
S0541,23,Male,Low,East,21,8,47.76581505591049,41.0,3,2,0.35,188.0,22,8,Night,9,60,31,58.1,55.8,46.6,52.7,51.67,52.57,Low
S1195,17,Male,Low,West,37,9,40.79760925135023,98.0,2,1,0.41,172.0,24,6,Morning,10,60,51,70.5,62.1,72.8,72.8,85.0,70.2,Medium
S1679,24,Female,Low,North,45,3,53.88180623136846,74.0,5,4,0.67,181.0,18,10,Afternoon,1,60,58,95.0,93.7,87.2,90.2,96.67,90.96,High
S0749,17,Male,Low,North,9,3,56.73442276632445,13.0,2,1,0.46,195.0,16,10,Night,6,60,39,48.2,53.3,40.4,37.2,65.0,43.58,Low
S1852,20,Male,High,South,45,3,38.67923618137112,95.0,3,3,0.58,199.0,19,9,Afternoon,3,60,56,99.0,96.9,94.3,85.0,93.33,92.97,High
S1431,20,Male,Medium,West,54,9,43.08314355517641,44.0,2,2,0.69,203.0,13,6,Evening,1,60,59,91.5,83.3,96.8,89.1,98.33,90.73,High
S0485,21,Male,Medium,West,5,6,40.15826048751263,97.0,4,4,0.89,175.0,24,12,Evening,6,60,32,44.9,46.9,53.2,47.9,53.33,48.69,Low
S1758,21,Female,High,South,53,3,55.51193725530923,93.0,3,1,0.48,221.0,21,5,Evening,4,60,56,93.3,90.8,94.0,91.8,93.33,92.56,High
S0096,22,Female,Low,West,24,4,33.2776624656336,93.0,4,4,0.53,266.0,20,7,Evening,7,60,44,40.0,39.3,42.7,47.0,73.33,42.77,Low
S1021,18,Female,Medium,West,41,5,42.111075856659525,83.0,4,3,0.61,204.0,19,17,Evening,8,60,54,71.0,74.1,73.7,79.3,90.0,74.92,Medium
S0564,23,Female,Medium,West,5,6,47.106684652031106,21.0,3,4,0.87,205.0,15,10,Evening,13,60,30,57.7,53.8,47.2,43.3,50.0,49.45,Low
S1265,17,Female,Medium,West,33,5,25.904172328030985,81.0,2,1,0.5,220.0,19,9,Morning,10,60,54,65.7,61.9,66.2,75.7,90.0,68.09,Medium
S0743,18,Female,Medium,South,11,6,27.188415855343667,87.0,2,4,0.9,129.0,17,5,Morning,2,60,43,60.0,31.1,48.5,58.0,71.67,50.17,Low
S0864,24,Male,Low,South,38,2,43.805768392641575,55.0,1,2,0.85,130.0,22,9,Night,11,60,45,72.5,61.2,72.4,72.4,75.0,70.18,Medium
S1599,17,Female,Medium,North,57,5,32.40927162356135,19.0,6,3,0.85,260.0,16,7,Morning,11,60,59,86.3,82.8,93.0,87.6,98.33,88.0,High
S1715,20,Female,Low,North,46,2,31.049052930531214,81.0,0,1,0.67,158.0,12,9,Afternoon,1,60,56,89.8,93.3,97.7,94.0,93.33,94.13,High
S1485,19,Female,Low,West,53,6,42.13678425465064,82.0,2,2,0.68,204.0,19,11,Night,4,60,58,95.9,80.2,86.0,98.0,96.67,90.42,High
S0892,17,Male,Low,West,36,5,49.96701612242392,27.0,2,4,0.79,168.0,26,8,Afternoon,1,60,52,69.8,66.5,74.3,66.7,86.67,69.56,Medium
S1578,20,Male,High,North,49,5,32.38304285038776,16.0,5,3,0.54,129.0,19,14,Afternoon,3,60,58,96.8,97.7,91.6,94.3,96.67,94.67,High
S1039,24,Male,Medium,South,44,5,44.84886409914052,22.0,2,2,0.66,101.0,13,15,Afternoon,1,60,52,66.5,66.2,74.0,74.8,86.67,71.18,Medium
S0207,24,Female,Medium,South,17,7,41.06947242938599,64.0,3,1,0.32,152.0,13,5,Morning,11,60,42,53.3,35.8,52.7,39.3,70.0,45.42,Low
S0393,24,Male,Medium,East,16,7,51.33661024774059,27.0,2,4,0.42,227.0,19,10,Night,6,60,37,45.2,33.3,54.8,41.5,61.67,44.59,Low
S0795,17,Female,Medium,South,6,1,36.54846041573841,88.0,0,4,0.91,159.0,21,6,Night,1,60,32,45.5,59.5,30.2,43.9,53.33,43.23,Low
S0871,17,Male,Medium,South,44,1,45.737407862065446,83.0,2,4,0.94,255.0,23,11,Morning,14,60,46,67.9,63.6,73.0,67.9,76.67,68.57,Medium
S0398,22,Male,High,East,9,4,42.756810291218954,74.0,5,3,0.38,212.0,18,16,Evening,3,60,30,41.2,52.8,45.0,46.0,50.0,46.1,Low
S0767,21,Male,Medium,North,11,6,57.67651511187974,34.0,4,3,0.99,161.0,22,8,Morning,11,60,39,58.3,31.6,47.7,38.6,65.0,43.87,Low
S1842,19,Female,Medium,South,48,1,54.28431305269712,28.0,3,3,0.37,188.0,19,10,Afternoon,9,60,55,86.5,93.5,92.4,95.6,91.67,92.4,High
S1242,24,Female,Low,West,35,3,41.734633966236714,53.0,2,4,0.76,83.0,22,11,Night,7,60,52,72.1,68.3,67.1,70.9,86.67,69.48,Low
S1029,18,Male,Low,South,35,5,57.59401802992124,70.0,3,4,0.95,143.0,26,11,Morning,13,60,52,73.4,73.0,77.2,76.3,86.67,75.33,Medium
S1793,19,Male,Low,South,48,2,68.22017040081676,20.0,5,4,0.73,158.0,17,8,Evening,13,60,58,97.5,81.4,93.5,89.9,96.67,90.8,High
S0643,24,Female,Medium,North,24,9,51.81362326575305,32.0,1,3,0.56,167.0,23,8,Morning,6,60,30,56.8,52.9,56.3,51.1,50.0,54.16,Low
S1892,17,Male,Low,West,56,5,66.32645531703312,81.0,3,1,0.43,164.0,21,10,Morning,13,60,58,98.9,94.4,86.4,93.8,96.67,92.72,High
S0613,20,Male,Low,South,17,2,40.76401418271823,18.0,0,1,0.89,136.0,25,14,Evening,13,60,42,55.1,42.1,52.1,43.3,70.0,48.06,Low
S1763,23,Male,Medium,South,51,4,58.656398250727506,54.0,3,1,0.87,123.0,19,11,Evening,14,60,55,93.3,93.0,91.4,95.8,91.67,93.42,High
S0961,19,Female,Medium,North,33,2,39.68124207097731,97.0,4,2,0.5,60.0,21,15,Morning,11,60,48,72.0,61.7,74.6,74.5,80.0,71.47,Medium
S1571,21,Male,Low,South,54,5,38.44353369283712,22.0,2,2,0.69,172.0,14,7,Evening,12,60,56,95.8,92.9,93.0,91.0,93.33,92.94,High
S0726,21,Male,Low,West,16,6,20.019389825070604,33.0,5,4,0.37,216.0,13,8,Afternoon,2,60,42,41.0,30.9,36.7,42.3,70.0,38.08,Low
S0684,20,Male,Low,West,14,8,39.53958201183279,87.0,3,2,0.51,184.0,21,12,Morning,2,60,31,49.8,41.6,43.8,50.9,51.67,46.69,Low
S0099,22,Male,Low,South,19,5,48.16358321536145,92.0,1,4,0.72,171.0,14,7,Night,13,60,43,44.8,56.9,57.8,40.6,71.67,49.86,Low
S0805,22,Male,High,East,39,1,45.365062223855205,88.0,2,1,0.44,226.0,23,8,Morning,2,60,47,65.2,64.2,65.2,77.3,78.33,68.63,Medium
S1752,20,Male,Medium,South,55,4,48.11586269547986,21.0,3,4,0.47,89.0,20,8,Afternoon,10,60,55,85.8,83.3,90.2,94.3,91.67,89.17,High
S1598,17,Male,Medium,East,48,8,62.01203627448318,20.0,3,1,0.64,155.0,32,6,Night,11,60,55,95.5,81.8,90.4,96.5,91.67,91.53,High
S0407,22,Male,Medium,South,14,8,57.34751914044795,12.0,2,1,0.81,158.0,28,10,Night,3,60,36,54.6,36.9,34.5,57.1,60.0,45.78,Low
S0503,21,Male,Low,West,11,7,48.957988487097474,58.0,2,1,0.46,233.0,21,9,Night,12,60,40,58.5,56.5,55.5,56.6,66.67,56.63,Low
S1072,23,Male,Medium,South,25,9,47.52329973371676,62.0,4,3,0.83,104.0,17,12,Afternoon,13,60,45,75.8,64.1,66.6,74.6,75.0,70.34,Medium
S1057,24,Male,Medium,East,36,5,37.6639205391336,53.0,4,1,0.92,213.0,29,7,Afternoon,10,60,49,74.0,62.1,72.3,79.2,81.67,72.67,Medium
S0930,17,Male,High,East,30,6,56.45216686571659,54.0,2,1,0.45,120.0,26,3,Evening,11,60,49,78.9,73.4,73.2,75.5,81.67,75.07,Medium
S0780,19,Male,Medium,West,7,8,49.17680752239401,80.0,4,1,0.9,244.0,22,7,Night,6,60,35,51.8,52.4,60.0,35.6,58.33,49.52,Low
S0201,23,Female,Low,West,8,1,46.43048769878952,52.0,2,3,0.31,144.0,21,10,Afternoon,2,60,37,40.3,47.5,57.0,52.2,61.67,50.32,Low
S0135,23,Female,Low,East,18,2,44.55106969877463,53.0,1,2,0.61,242.0,26,9,Morning,13,60,35,54.7,52.4,53.8,44.2,58.33,50.82,Low
S1052,21,Female,Medium,East,38,8,33.18469246669844,48.0,0,2,0.79,159.0,31,5,Morning,5,60,53,68.9,65.4,66.0,67.2,88.33,66.82,Medium
S0041,19,Male,Low,South,21,8,33.003024716346914,41.0,3,1,0.64,142.0,19,11,Afternoon,3,60,44,48.5,38.1,52.1,50.4,73.33,48.07,Low
S1018,21,Male,Medium,East,27,3,38.53642462850637,19.0,0,3,0.49,193.0,20,10,Evening,2,60,54,69.1,72.6,69.9,67.2,90.0,69.47,Medium
S0231,22,Male,Low,East,15,6,54.495945713644886,62.0,3,3,0.73,136.0,27,9,Morning,2,60,34,43.6,43.4,43.9,44.0,56.67,43.77,Low
S1514,22,Female,High,North,48,5,,,3,1,0.81,,18,12,Night,6,60,56,99.4,,90.2,88.2,93.33,91.96,High
S1797,22,Female,Low,South,46,4,52.07658047828217,48.0,7,3,0.72,60.0,20,9,Morning,9,60,57,85.3,80.1,97.9,92.9,95.0,90.32,High
S0379,18,Male,Medium,West,13,3,46.893283072923744,96.0,4,1,0.92,190.0,22,12,Afternoon,11,60,38,50.4,48.9,39.9,41.8,63.33,44.37,Low
S0289,17,Female,High,South,20,9,50.06240989305926,11.0,2,1,0.54,249.0,20,8,Afternoon,11,60,39,48.2,41.0,32.2,35.7,65.0,38.21,Low
S0419,24,Male,Medium,North,18,6,42.05757494363542,78.0,4,3,0.63,110.0,21,13,Afternoon,11,60,38,45.9,33.3,41.5,48.1,63.33,42.72,Low
S1699,20,Male,High,North,48,2,51.60726845228258,12.0,3,2,0.76,245.0,16,7,Afternoon,13,60,57,89.5,86.1,97.9,90.0,95.0,91.49,High
S0392,19,Male,Medium,East,15,7,41.94380888931687,99.0,1,1,0.85,107.0,15,14,Evening,8,60,31,52.6,39.7,42.3,37.3,51.67,42.34,Low
S0593,21,Female,Low,East,19,3,65.93197932209945,63.0,1,1,0.71,208.0,13,11,Afternoon,11,60,39,56.8,44.7,59.3,53.3,65.0,54.08,Low
S1523,18,Female,Low,North,52,2,,,1,1,0.73,,16,8,Night,5,60,56,99.9,,93.3,85.4,93.33,93.19,High
S1163,21,Female,Low,East,38,1,62.1352972934028,12.0,2,3,0.61,252.0,21,12,Evening,12,60,47,69.4,64.1,72.7,72.2,78.33,70.17,Medium
S1087,21,Female,Low,South,40,5,27.14974160930298,43.0,0,4,1.0,211.0,19,11,Afternoon,6,60,49,77.7,67.6,65.6,77.6,81.67,72.02,Low
S1496,19,Female,Medium,North,59,1,54.793656104028145,89.0,1,1,0.71,270.0,25,15,Night,9,60,56,92.3,94.7,91.8,89.6,93.33,91.82,High
S0648,17,Female,High,West,21,3,38.54427927964605,75.0,2,3,0.98,178.0,14,11,Afternoon,9,60,42,43.8,42.0,53.7,46.6,70.0,47.25,Low
S1153,22,Female,High,East,44,5,65.3658235667208,61.0,3,4,0.78,111.0,18,10,Afternoon,12,60,51,76.1,62.6,77.0,69.6,85.0,71.72,Medium
S1368,20,Female,Medium,East,226,2,59.47134798444844,67.0,3,4,0.51,224.0,20,11,Night,13,60,45,65.9,67.0,75.9,73.8,75.0,71.49,Medium
S0521,24,Female,Low,East,8,6,36.43148134872201,30.0,2,4,0.85,222.0,17,10,Night,13,60,37,51.5,52.9,36.6,42.0,61.67,44.46,Low
S1863,23,Female,Low,West,46,6,44.50647614410795,37.0,2,1,0.31,183.0,17,9,Evening,12,60,57,99.8,81.0,89.1,89.0,95.0,89.59,High
S0065,23,Female,Medium,West,10,7,57.528426344274834,61.0,2,2,0.69,302.0,14,10,Morning,6,60,41,58.7,34.6,43.4,43.3,68.33,44.67,Low
S1837,17,Male,Medium,West,49,4,46.44485996874995,69.0,3,1,0.78,149.0,26,13,Evening,7,60,58,86.7,97.3,97.9,95.2,96.67,94.73,High
S0015,24,Female,High,North,23,9,35.83679080926581,52.0,4,3,0.76,95.0,16,10,Morning,5,60,30,58.8,31.7,40.0,52.9,50.0,45.97,Low
S1181,23,Male,Medium,South,41,2,31.60729684514699,57.0,3,1,0.56,181.0,24,13,Morning,14,60,50,76.2,60.2,71.0,70.7,83.33,69.79,Medium
S1065,19,Male,Medium,West,38,2,46.2124373182038,36.0,2,1,0.54,246.0,19,11,Evening,12,60,50,71.2,65.6,78.6,76.5,83.33,73.89,Medium
S0493,17,Female,Medium,North,7,8,47.78348634644669,24.0,3,2,0.46,191.0,20,12,Evening,5,60,36,49.9,54.1,43.5,36.7,60.0,44.86,Low
S0380,17,Male,Medium,North,17,8,47.97244273380124,75.0,1,1,0.46,166.0,16,9,Afternoon,8,60,36,56.4,46.5,42.2,50.2,60.0,48.3,Low
S0188,23,Female,Medium,North,14,5,56.91899334413573,50.0,2,3,0.42,234.0,21,9,Evening,4,60,38,47.1,52.5,54.5,55.7,63.33,52.98,Low
S0764,18,Female,Low,North,18,3,40.024275016907865,62.0,4,4,0.39,157.0,25,13,Afternoon,13,60,39,42.4,59.0,34.2,54.0,65.0,46.74,Low
S0217,20,Female,Low,South,9,7,61.14778790709852,69.0,3,3,0.99,161.0,24,9,Afternoon,10,60,38,43.6,31.9,52.9,47.2,63.33,45.13,Low
S0792,24,Male,High,North,7,7,55.53891552295883,34.0,3,4,0.75,224.0,19,8,Afternoon,9,60,40,45.9,31.7,43.0,47.6,66.67,42.7,Low
S1077,18,Female,High,West,36,1,58.77263903813234,69.0,3,4,0.35,199.0,9,8,Evening,8,60,47,65.6,69.6,67.6,70.4,78.33,68.44,Medium
S0879,21,Female,Medium,North,42,3,53.601841202180765,92.0,5,3,0.91,174.0,22,11,Afternoon,7,60,48,76.5,64.0,65.1,75.8,80.0,70.37,Medium
S0338,19,Female,Medium,North,21,3,41.8176247225738,28.0,2,1,0.5,265.0,21,10,Afternoon,10,60,44,59.8,42.9,37.6,50.1,73.33,46.85,Low
S1773,20,Male,High,East,59,8,27.754643172366475,96.0,5,2,0.44,165.0,19,7,Night,2,60,56,94.3,92.7,88.0,93.7,93.33,91.91,High
S0720,20,Male,High,East,5,3,41.15057111589919,43.0,6,3,0.72,116.0,25,12,Afternoon,9,60,42,50.9,45.3,40.5,44.6,70.0,44.77,Low
S1749,18,Male,Low,West,50,6,37.85142769712378,65.0,3,2,0.9,86.0,16,10,Evening,8,60,56,92.9,82.3,85.8,94.4,93.33,89.1,High
S0296,20,Female,Low,North,254,6,33.76505966760402,36.0,1,4,0.48,168.0,20,10,Morning,7,60,41,47.7,30.6,31.9,38.1,68.33,36.66,Low
S1726,18,Male,Low,West,45,2,39.16677668933386,32.0,1,1,0.98,60.0,18,12,Evening,8,60,58,90.6,82.1,95.6,88.5,96.67,89.77,High
S1017,22,Female,Medium,East,37,8,11.651072893741706,65.0,2,2,0.49,126.0,17,9,Morning,8,60,46,67.8,61.6,67.2,70.2,76.67,67.1,Medium
S1276,21,Female,High,North,26,1,46.5696862704876,61.0,2,1,0.58,234.0,18,11,Evening,2,60,46,77.8,61.3,69.7,70.9,76.67,70.0,Medium
S1751,19,Female,High,South,55,5,52.05906939497829,64.0,2,3,0.31,60.0,18,4,Evening,6,60,58,96.3,84.4,87.1,94.9,96.67,90.74,High
S1486,22,Female,High,East,231,1,50.231569377735035,12.0,5,2,0.33,155.0,21,13,Night,14,60,59,94.7,92.2,98.4,99.0,98.33,96.6,High
S0456,19,Female,Medium,South,11,5,48.11652856004778,21.0,4,2,0.57,184.0,20,10,Night,12,60,37,49.0,57.9,43.8,58.2,61.67,51.98,Medium
S1997,23,Female,Medium,West,56,3,48.81765236222958,64.0,1,3,0.74,237.0,17,8,Night,6,60,55,94.3,95.5,96.2,92.4,91.67,94.54,High
S0816,21,Male,Medium,East,27,6,48.89865158065717,56.0,3,1,0.39,184.0,27,17,Evening,7,60,45,74.5,72.3,75.1,74.7,75.0,74.3,Medium
S1887,21,Female,Low,South,59,4,34.936657921319025,48.0,1,4,0.38,96.0,24,8,Night,11,60,56,97.3,85.4,94.9,96.0,93.33,93.81,High
S0270,19,Male,Low,North,12,4,42.6049807797825,35.0,3,3,0.32,162.0,22,8,Morning,6,60,40,46.7,33.8,44.4,54.4,66.67,45.74,Low
S0996,18,Male,Low,South,36,7,47.86378483001094,86.0,3,2,0.68,92.0,26,10,Morning,4,60,52,72.8,69.5,69.0,69.1,86.67,69.89,Medium
S0202,24,Male,Medium,West,5,4,53.49611988516213,98.0,3,4,0.3,169.0,24,10,Morning,14,60,41,52.5,49.2,47.2,43.2,68.33,47.46,High
S0162,17,Male,Medium,South,23,2,30.66848185475288,42.0,4,1,0.64,136.0,21,8,Morning,11,60,41,42.2,45.0,57.2,55.9,68.33,51.37,Low
S1580,24,Male,High,South,53,7,26.38637490355032,41.0,6,4,0.78,129.0,21,8,Night,4,60,56,89.0,89.2,97.5,90.0,93.33,91.89,High
S0730,20,Female,Medium,South,5,4,25.50438282245633,85.0,9,4,0.93,192.0,19,7,Night,8,60,44,52.6,55.4,40.7,57.9,73.33,51.18,Low
S0402,20,Female,Low,West,7,1,41.12638035447189,53.0,3,1,0.74,291.0,10,7,Afternoon,11,60,44,41.0,37.7,54.7,44.7,73.33,45.56,Low
S0703,17,Female,Low,West,21,7,50.14883596076372,32.0,1,3,0.68,206.0,24,7,Morning,5,60,33,51.0,44.5,34.1,37.0,55.0,40.43,Low
S1501,17,Female,High,North,54,7,55.94732433328353,92.0,3,2,0.93,258.0,21,10,Morning,7,60,58,91.3,88.5,86.0,90.9,96.67,89.03,High
S1846,24,Male,Medium,East,47,4,45.93947679439128,92.0,4,1,0.64,101.0,22,10,Morning,11,60,57,96.7,98.2,90.5,94.5,95.0,94.48,High
S1796,22,Male,Low,South,50,4,44.74721976123298,34.0,2,3,0.81,158.0,17,3,Afternoon,4,60,56,90.0,87.5,87.0,94.6,93.33,89.98,High
S1130,19,Male,Low,North,30,5,54.42174303593869,78.0,1,3,0.6,248.0,21,8,Evening,4,60,52,67.8,75.0,66.4,70.7,86.67,69.69,Medium
S0566,18,Female,Low,North,16,3,34.083748278408976,30.0,4,3,0.85,194.0,19,9,Morning,1,60,39,59.0,54.3,42.6,40.0,65.0,47.44,Low
S1414,22,Male,Medium,West,56,9,39.48839590650438,77.0,4,2,0.37,213.0,21,5,Night,1,60,59,91.4,92.2,97.0,92.8,98.33,93.66,High
